symbol,date,close
COIN,2026-06-16,220.31
COIN,2026-06-17,218.36
COIN,2026-06-18,215.05
COIN,2026-06-19,218.92
COIN,2026-06-22,224.72
COIN,2026-06-23,227.81
COIN,2026-06-24,229.92
COIN,2026-06-25,231.27
COIN,2026-06-26,229.31
COIN,2026-06-29,221.25
COIN,2026-06-30,224.31
COIN,2026-07-01,225.32
COIN,2026-07-02,222.94
COIN,2026-07-03,218.76
COIN,2026-07-06,224.47
COIN,2026-07-07,216.49
COIN,2026-07-08,224.23
COIN,2026-07-09,227.22
COIN,2026-07-10,238.11
COIN,2026-07-13,234.82
COIN,2026-07-14,234.84
COIN,2026-07-15,232.59
COIN,2026-07-16,233.43
COIN,2026-07-17,232.58
COIN,2026-07-20,229.22
COIN,2026-07-21,234.27
COIN,2026-07-22,230.72
COIN,2026-07-23,228.50
COIN,2026-07-24,231.15
COIN,2026-07-27,228.79
COIN,2026-07-28,226.92
COIN,2026-07-29,228.66
COIN,2026-07-30,227.10
COIN,2026-07-31,221.56
COIN,2026-08-03,221.22
COIN,2026-08-04,220.37
COIN,2026-08-05,228.00
COIN,2026-08-06,223.12
COIN,2026-08-07,227.56
COIN,2026-08-10,224.11
COIN,2026-08-11,222.63
COIN,2026-08-12,221.29
COIN,2026-08-13,222.61
COIN,2026-08-14,226.57
COIN,2026-08-17,234.62
COIN,2026-08-18,231.76
COIN,2026-08-19,238.05
COIN,2026-08-20,242.91
COIN,2026-08-21,246.99
COIN,2026-08-24,243.37
COIN,2026-08-25,247.88
COIN,2026-08-26,247.48
COIN,2026-08-27,249.36
COIN,2026-08-28,248.15
COIN,2026-08-31,251.58
COIN,2026-09-01,257.33
COIN,2026-09-02,263.28
COIN,2026-09-03,262.34
COIN,2026-09-04,267.70
CRWD,2025-06-02,375.22
CRWD,2025-06-03,365.40
CRWD,2025-06-04,369.56
CRWD,2025-06-05,374.14
CRWD,2025-06-06,385.44
CRWD,2025-06-09,387.79
CRWD,2025-06-10,384.27
CRWD,2025-06-11,378.35
CRWD,2025-06-12,369.08
CRWD,2025-06-13,374.93
CRWD,2025-06-16,373.35
CRWD,2025-06-17,368.19
CRWD,2025-06-18,372.30
CRWD,2025-06-19,366.80
CRWD,2025-06-20,363.79
CRWD,2025-06-23,360.65
CRWD,2025-06-24,372.78
CRWD,2025-06-25,383.88
CRWD,2025-06-26,382.87
CRWD,2025-06-27,371.04
CRWD,2025-06-30,373.29
CRWD,2025-07-01,374.02
CRWD,2025-07-02,376.83
CRWD,2025-07-03,381.29
CRWD,2025-07-04,379.05
CRWD,2025-07-07,386.27
CRWD,2025-07-08,392.94
CRWD,2025-07-09,394.80
CRWD,2025-07-10,391.80
CRWD,2025-07-11,388.24
CRWD,2025-07-14,393.83
CRWD,2025-07-15,385.37
CRWD,2025-07-16,384.35
CRWD,2025-07-17,378.79
CRWD,2025-07-18,368.43
CRWD,2025-07-21,373.07
CRWD,2025-07-22,373.08
CRWD,2025-07-23,373.55
CRWD,2025-07-24,380.28
CRWD,2025-07-25,369.12
CRWD,2025-07-28,368.82
CRWD,2025-07-29,371.14
CRWD,2025-07-30,377.52
CRWD,2025-07-31,369.52
CRWD,2025-08-01,375.01
CRWD,2025-08-04,376.86
CRWD,2025-08-05,387.27
CRWD,2025-08-06,396.30
CRWD,2025-08-07,400.87
CRWD,2025-08-08,418.30
CRWD,2025-08-11,418.51
CRWD,2025-08-12,415.18
CRWD,2025-08-13,412.57
CRWD,2025-08-14,405.03
CRWD,2025-08-15,405.01
CRWD,2025-08-18,390.01
CRWD,2025-08-19,389.56
CRWD,2025-08-20,393.09
CRWD,2025-08-21,401.09
CRWD,2025-08-22,398.51
CRWD,2025-08-25,409.79
CRWD,2025-08-26,404.67
CRWD,2025-08-27,403.80
CRWD,2025-08-28,388.85
CRWD,2025-08-29,383.13
CRWD,2025-09-01,377.27
CRWD,2025-09-02,388.48
CRWD,2025-09-03,392.71
CRWD,2025-09-04,384.45
CRWD,2025-09-05,388.66
CRWD,2025-09-08,392.52
CRWD,2025-09-09,390.94
CRWD,2025-09-10,391.32
CRWD,2025-09-11,389.19
CRWD,2025-09-12,385.28
CRWD,2025-09-15,372.14
CRWD,2025-09-16,371.68
CRWD,2025-09-17,381.20
CRWD,2025-09-18,392.07
CRWD,2025-09-19,390.14
CRWD,2025-09-22,384.66
CRWD,2025-09-23,383.27
CRWD,2025-09-24,390.19
CRWD,2025-09-25,393.08
CRWD,2025-09-26,388.81
CRWD,2025-09-29,391.76
CRWD,2025-09-30,390.39
CRWD,2025-10-01,394.53
CRWD,2025-10-02,391.60
CRWD,2025-10-03,380.56
CRWD,2025-10-06,381.19
CRWD,2025-10-07,387.05
CRWD,2025-10-08,378.89
CRWD,2025-10-09,378.30
CRWD,2025-10-10,384.98
CRWD,2025-10-13,382.37
CRWD,2025-10-14,377.72
CRWD,2025-10-15,392.87
CRWD,2025-10-16,399.44
CRWD,2025-10-17,407.65
CRWD,2025-10-20,400.35
CRWD,2025-10-21,413.30
CRWD,2025-10-22,400.18
CRWD,2025-10-23,396.35
CRWD,2025-10-24,402.27
CRWD,2025-10-27,412.91
CRWD,2025-10-28,405.65
CRWD,2025-10-29,400.62
CRWD,2025-10-30,402.37
CRWD,2025-10-31,387.48
CRWD,2025-11-03,392.50
CRWD,2025-11-04,396.99
CRWD,2025-11-05,393.74
CRWD,2025-11-06,398.07
CRWD,2025-11-07,404.28
CRWD,2025-11-10,406.93
CRWD,2025-11-11,411.27
CRWD,2025-11-12,423.58
CRWD,2025-11-13,419.88
CRWD,2025-11-14,421.42
CRWD,2025-11-17,417.37
CRWD,2025-11-18,425.97
CRWD,2025-11-19,422.83
CRWD,2025-11-20,426.94
CRWD,2025-11-21,428.30
CRWD,2025-11-24,429.08
CRWD,2025-11-25,443.59
CRWD,2025-11-26,443.09
CRWD,2025-11-27,455.50
CRWD,2025-11-28,463.03
CRWD,2025-12-01,475.11
CRWD,2025-12-02,473.84
CRWD,2025-12-03,482.60
CRWD,2025-12-04,489.92
CRWD,2025-12-05,484.36
CRWD,2025-12-08,487.14
CRWD,2025-12-09,486.19
CRWD,2025-12-10,486.11
CRWD,2025-12-11,498.60
CRWD,2025-12-12,491.92
CRWD,2025-12-15,476.19
CRWD,2025-12-16,460.41
CRWD,2025-12-17,456.63
CRWD,2025-12-18,451.18
CRWD,2025-12-19,451.55
CRWD,2025-12-22,456.72
CRWD,2025-12-23,472.49
CRWD,2025-12-24,475.56
CRWD,2025-12-25,480.07
CRWD,2025-12-26,473.51
CRWD,2025-12-29,479.07
CRWD,2025-12-30,491.89
CRWD,2025-12-31,504.87
CRWD,2026-01-01,486.11
CRWD,2026-01-02,494.72
CRWD,2026-01-05,510.09
CRWD,2026-01-06,518.49
CRWD,2026-01-07,503.82
CRWD,2026-01-08,501.11
CRWD,2026-01-09,507.04
CRWD,2026-01-12,511.37
CRWD,2026-01-13,503.65
CRWD,2026-01-14,495.27
CRWD,2026-01-15,504.75
CRWD,2026-01-16,492.05
CRWD,2026-01-19,505.90
CRWD,2026-01-20,506.36
CRWD,2026-01-21,509.57
CRWD,2026-01-22,496.75
CRWD,2026-01-23,491.31
CRWD,2026-01-26,498.09
CRWD,2026-01-27,484.25
CRWD,2026-01-28,503.81
CRWD,2026-01-29,490.46
CRWD,2026-01-30,479.19
CRWD,2026-02-02,479.84
CRWD,2026-02-03,484.54
CRWD,2026-02-04,491.63
CRWD,2026-02-05,488.38
CRWD,2026-02-06,486.69
CRWD,2026-02-09,484.74
CRWD,2026-02-10,479.63
CRWD,2026-02-11,456.11
CRWD,2026-02-12,464.78
CRWD,2026-02-13,467.27
CRWD,2026-02-16,468.95
CRWD,2026-02-17,463.53
CRWD,2026-02-18,466.01
CRWD,2026-02-19,466.14
CRWD,2026-02-20,465.70
CRWD,2026-02-23,475.84
CRWD,2026-02-24,460.34
CRWD,2026-02-25,462.81
CRWD,2026-02-26,453.58
CRWD,2026-02-27,451.05
CRWD,2026-03-02,464.28
CRWD,2026-03-03,454.85
CRWD,2026-03-04,454.22
CRWD,2026-03-05,449.30
CRWD,2026-03-06,457.74
CRWD,2026-03-09,449.36
CRWD,2026-03-10,435.07
CRWD,2026-03-11,439.60
CRWD,2026-03-12,436.84
CRWD,2026-03-13,434.40
CRWD,2026-03-16,443.64
CRWD,2026-03-17,436.31
CRWD,2026-03-18,433.41
CRWD,2026-03-19,434.87
CRWD,2026-03-20,438.55
CRWD,2026-03-23,434.43
CRWD,2026-03-24,443.30
CRWD,2026-03-25,462.62
CRWD,2026-03-26,459.23
CRWD,2026-03-27,475.97
CRWD,2026-03-30,456.94
CRWD,2026-03-31,469.53
CRWD,2026-04-01,466.67
CRWD,2026-04-02,468.15
CRWD,2026-04-03,465.34
CRWD,2026-04-06,459.90
CRWD,2026-04-07,448.86
CRWD,2026-04-08,445.70
CRWD,2026-04-09,457.03
CRWD,2026-04-10,467.28
CRWD,2026-04-13,464.40
CRWD,2026-04-14,459.94
CRWD,2026-04-15,453.98
CRWD,2026-04-16,443.76
CRWD,2026-04-17,459.37
CRWD,2026-04-20,465.47
CRWD,2026-04-21,466.76
CRWD,2026-04-22,462.60
CRWD,2026-04-23,453.77
CRWD,2026-04-24,465.48
CRWD,2026-04-27,472.71
CRWD,2026-04-28,464.31
CRWD,2026-04-29,473.38
CRWD,2026-04-30,463.56
CRWD,2026-05-01,469.52
CRWD,2026-05-04,461.11
CRWD,2026-05-05,457.68
CRWD,2026-05-06,462.28
CRWD,2026-05-07,466.36
CRWD,2026-05-08,475.66
CRWD,2026-05-11,468.27
CRWD,2026-05-12,482.72
CRWD,2026-05-13,495.43
CRWD,2026-05-14,495.60
CRWD,2026-05-15,500.29
CRWD,2026-05-18,493.08
CRWD,2026-05-19,491.90
CRWD,2026-05-20,479.68
CRWD,2026-05-21,480.76
CRWD,2026-05-22,482.85
CRWD,2026-05-25,495.57
CRWD,2026-05-26,504.85
CRWD,2026-05-27,513.01
CRWD,2026-05-28,509.72
CRWD,2026-05-29,507.79
CRWD,2026-06-01,504.74
CRWD,2026-06-02,507.16
CRWD,2026-06-03,488.63
CRWD,2026-06-04,496.12
CRWD,2026-06-05,481.46
CRWD,2026-06-08,476.95
CRWD,2026-06-09,477.41
CRWD,2026-06-10,472.95
CRWD,2026-06-11,488.30
CRWD,2026-06-12,487.65
CRWD,2026-06-15,502.62
CRWD,2026-06-16,514.21
CRWD,2026-06-17,509.58
CRWD,2026-06-18,513.77
CRWD,2026-06-19,526.85
CRWD,2026-06-22,523.76
CRWD,2026-06-23,524.93
CRWD,2026-06-24,519.58
CRWD,2026-06-25,520.44
CRWD,2026-06-26,517.18
CRWD,2026-06-29,518.28
CRWD,2026-06-30,528.52
CRWD,2026-07-01,542.94
CRWD,2026-07-02,544.61
CRWD,2026-07-03,547.01
CRWD,2026-07-06,556.30
CRWD,2026-07-07,553.49
CRWD,2026-07-08,542.54
CRWD,2026-07-09,554.39
CRWD,2026-07-10,544.73
CRWD,2026-07-13,554.75
CRWD,2026-07-14,544.77
CRWD,2026-07-15,564.21
CRWD,2026-07-16,553.20
CRWD,2026-07-17,562.51
CRWD,2026-07-20,579.00
CRWD,2026-07-21,568.62
CRWD,2026-07-22,585.14
CRWD,2026-07-23,576.20
CRWD,2026-07-24,556.99
CRWD,2026-07-27,565.01
CRWD,2026-07-28,572.91
CRWD,2026-07-29,570.99
CRWD,2026-07-30,543.61
CRWD,2026-07-31,543.32
CRWD,2026-08-03,540.42
CRWD,2026-08-04,536.77
CRWD,2026-08-05,534.07
CRWD,2026-08-06,516.00
CRWD,2026-08-07,510.65
CRWD,2026-08-10,528.57
CRWD,2026-08-11,544.55
CRWD,2026-08-12,541.06
CRWD,2026-08-13,533.95
CRWD,2026-08-14,538.29
CRWD,2026-08-17,549.55
CRWD,2026-08-18,557.47
CRWD,2026-08-19,545.26
CRWD,2026-08-20,547.24
CRWD,2026-08-21,549.01
CRWD,2026-08-24,564.46
CRWD,2026-08-25,577.72
CRWD,2026-08-26,583.84
CRWD,2026-08-27,597.78
CRWD,2026-08-28,593.56
CRWD,2026-08-31,611.41
CRWD,2026-09-01,606.73
CRWD,2026-09-02,611.66
CRWD,2026-09-03,622.77
CRWD,2026-09-04,612.18
DIS,2025-06-02,279.33
DIS,2025-06-03,279.20
DIS,2025-06-04,277.60
DIS,2025-06-05,280.42
DIS,2025-06-06,269.18
DIS,2025-06-09,269.21
DIS,2025-06-10,269.82
DIS,2025-06-11,268.59
DIS,2025-06-12,272.84
DIS,2025-06-13,282.18
DIS,2025-06-16,279.92
DIS,2025-06-17,275.03
DIS,2025-06-18,272.00
DIS,2025-06-19,272.64
DIS,2025-06-20,275.86
DIS,2025-06-23,271.46
DIS,2025-06-24,276.82
DIS,2025-06-25,271.53
DIS,2025-06-26,276.00
DIS,2025-06-27,278.42
DIS,2025-06-30,281.06
DIS,2025-07-01,292.86
DIS,2025-07-02,291.54
DIS,2025-07-03,290.78
DIS,2025-07-04,293.61
DIS,2025-07-07,298.64
DIS,2025-07-08,291.14
DIS,2025-07-09,292.84
DIS,2025-07-10,288.84
DIS,2025-07-11,292.50
DIS,2025-07-14,300.36
DIS,2025-07-15,300.82
DIS,2025-07-16,300.38
DIS,2025-07-17,301.61
DIS,2025-07-18,284.67
DIS,2025-07-21,289.04
DIS,2025-07-22,292.32
DIS,2025-07-23,293.41
DIS,2025-07-24,291.35
DIS,2025-07-25,287.43
DIS,2025-07-28,286.60
DIS,2025-07-29,293.44
DIS,2025-07-30,293.03
DIS,2025-07-31,300.78
DIS,2025-08-01,286.10
DIS,2025-08-04,283.73
DIS,2025-08-05,285.39
DIS,2025-08-06,285.48
DIS,2025-08-07,276.54
DIS,2025-08-08,273.17
DIS,2025-08-11,279.88
DIS,2025-08-12,273.10
DIS,2025-08-13,268.06
DIS,2025-08-14,262.57
DIS,2025-08-15,259.93
DIS,2025-08-18,263.29
DIS,2025-08-19,266.44
DIS,2025-08-20,256.21
DIS,2025-08-21,263.54
DIS,2025-08-22,260.69
DIS,2025-08-25,257.89
DIS,2025-08-26,266.30
DIS,2025-08-27,266.03
DIS,2025-08-28,259.85
DIS,2025-08-29,256.81
DIS,2025-09-01,253.37
DIS,2025-09-02,248.61
DIS,2025-09-03,247.16
DIS,2025-09-04,251.46
DIS,2025-09-05,253.30
DIS,2025-09-08,246.73
DIS,2025-09-09,260.07
DIS,2025-09-10,255.28
DIS,2025-09-11,255.99
DIS,2025-09-12,256.29
DIS,2025-09-15,260.18
DIS,2025-09-16,258.69
DIS,2025-09-17,261.11
DIS,2025-09-18,271.81
DIS,2025-09-19,272.47
DIS,2025-09-22,266.96
DIS,2025-09-23,268.79
DIS,2025-09-24,264.80
DIS,2025-09-25,263.07
DIS,2025-09-26,264.17
DIS,2025-09-29,266.03
DIS,2025-09-30,264.73
DIS,2025-10-01,269.19
DIS,2025-10-02,268.35
DIS,2025-10-03,261.78
DIS,2025-10-06,266.34
DIS,2025-10-07,264.63
DIS,2025-10-08,270.95
DIS,2025-10-09,267.70
DIS,2025-10-10,270.79
DIS,2025-10-13,272.59
DIS,2025-10-14,258.63
DIS,2025-10-15,251.36
DIS,2025-10-16,246.10
DIS,2025-10-17,252.89
DIS,2025-10-20,243.86
DIS,2025-10-21,248.28
DIS,2025-10-22,253.63
DIS,2025-10-23,256.18
DIS,2025-10-24,259.65
DIS,2025-10-27,257.32
DIS,2025-10-28,257.42
DIS,2025-10-29,258.68
DIS,2025-10-30,260.91
DIS,2025-10-31,264.60
DIS,2025-11-03,263.71
DIS,2025-11-04,260.30
DIS,2025-11-05,257.64
DIS,2025-11-06,259.82
DIS,2025-11-07,251.68
DIS,2025-11-10,245.77
DIS,2025-11-11,243.97
DIS,2025-11-12,241.51
DIS,2025-11-13,240.40
DIS,2025-11-14,228.24
DIS,2025-11-17,226.88
DIS,2025-11-18,225.92
DIS,2025-11-19,229.41
DIS,2025-11-20,220.82
DIS,2025-11-21,219.65
DIS,2025-11-24,221.78
DIS,2025-11-25,223.99
DIS,2025-11-26,229.26
DIS,2025-11-27,234.04
DIS,2025-11-28,229.45
DIS,2025-12-01,232.39
DIS,2025-12-02,231.03
DIS,2025-12-03,227.59
DIS,2025-12-04,234.43
DIS,2025-12-05,231.73
DIS,2025-12-08,228.06
DIS,2025-12-09,226.40
DIS,2025-12-10,222.82
DIS,2025-12-11,227.26
DIS,2025-12-12,229.05
DIS,2025-12-15,235.35
DIS,2025-12-16,237.34
DIS,2025-12-17,234.67
DIS,2025-12-18,239.53
DIS,2025-12-19,236.65
DIS,2025-12-22,234.68
DIS,2025-12-23,234.06
DIS,2025-12-24,234.37
DIS,2025-12-25,239.89
DIS,2025-12-26,237.23
DIS,2025-12-29,238.97
DIS,2025-12-30,238.98
DIS,2025-12-31,233.33
DIS,2026-01-01,228.55
DIS,2026-01-02,227.71
DIS,2026-01-05,229.61
DIS,2026-01-06,231.16
DIS,2026-01-07,233.42
DIS,2026-01-08,233.78
DIS,2026-01-09,231.89
DIS,2026-01-12,233.93
DIS,2026-01-13,229.54
DIS,2026-01-14,223.74
DIS,2026-01-15,222.43
DIS,2026-01-16,216.43
DIS,2026-01-19,214.41
DIS,2026-01-20,211.44
DIS,2026-01-21,209.31
DIS,2026-01-22,209.24
DIS,2026-01-23,206.14
DIS,2026-01-26,204.57
DIS,2026-01-27,197.95
DIS,2026-01-28,198.61
DIS,2026-01-29,195.36
DIS,2026-01-30,196.99
DIS,2026-02-02,186.37
DIS,2026-02-03,183.59
DIS,2026-02-04,184.56
DIS,2026-02-05,175.98
DIS,2026-02-06,174.85
DIS,2026-02-09,175.27
DIS,2026-02-10,175.72
DIS,2026-02-11,170.75
DIS,2026-02-12,171.60
DIS,2026-02-13,172.19
DIS,2026-02-16,169.06
DIS,2026-02-17,171.59
DIS,2026-02-18,171.52
DIS,2026-02-19,171.68
DIS,2026-02-20,170.29
DIS,2026-02-23,172.19
DIS,2026-02-24,172.61
DIS,2026-02-25,176.49
DIS,2026-02-26,178.13
DIS,2026-02-27,176.11
DIS,2026-03-02,175.45
DIS,2026-03-03,178.66
DIS,2026-03-04,177.50
DIS,2026-03-05,178.92
DIS,2026-03-06,180.82
DIS,2026-03-09,180.30
DIS,2026-03-10,172.29
DIS,2026-03-11,172.83
DIS,2026-03-12,173.64
DIS,2026-03-13,174.20
DIS,2026-03-16,171.74
DIS,2026-03-17,175.85
DIS,2026-03-18,175.49
DIS,2026-03-19,173.48
DIS,2026-03-20,171.17
DIS,2026-03-23,172.45
DIS,2026-03-24,168.91
DIS,2026-03-25,165.74
DIS,2026-03-26,172.25
DIS,2026-03-27,176.71
DIS,2026-03-30,180.41
DIS,2026-03-31,185.28
DIS,2026-04-01,187.52
DIS,2026-04-02,181.51
DIS,2026-04-03,185.81
DIS,2026-04-06,190.37
DIS,2026-04-07,192.28
DIS,2026-04-08,185.11
DIS,2026-04-09,189.67
DIS,2026-04-10,194.79
DIS,2026-04-13,193.05
DIS,2026-04-14,193.63
DIS,2026-04-15,196.65
DIS,2026-04-16,196.44
DIS,2026-04-17,200.73
DIS,2026-04-20,201.16
DIS,2026-04-21,203.97
DIS,2026-04-22,204.42
DIS,2026-04-23,198.68
DIS,2026-04-24,194.97
DIS,2026-04-27,207.04
DIS,2026-04-28,208.28
DIS,2026-04-29,213.68
DIS,2026-04-30,218.52
DIS,2026-05-01,225.91
DIS,2026-05-04,228.46
DIS,2026-05-05,225.95
DIS,2026-05-06,226.16
DIS,2026-05-07,217.88
DIS,2026-05-08,217.21
DIS,2026-05-11,221.15
DIS,2026-05-12,212.00
DIS,2026-05-13,212.93
DIS,2026-05-14,216.45
DIS,2026-05-15,222.15
DIS,2026-05-18,218.29
DIS,2026-05-19,215.65
DIS,2026-05-20,207.93
DIS,2026-05-21,203.93
DIS,2026-05-22,206.16
DIS,2026-05-25,214.56
DIS,2026-05-26,209.91
DIS,2026-05-27,215.65
DIS,2026-05-28,217.56
DIS,2026-05-29,215.59
DIS,2026-06-01,224.90
DIS,2026-06-02,214.02
DIS,2026-06-03,213.86
DIS,2026-06-04,214.89
DIS,2026-06-05,223.90
DIS,2026-06-08,231.85
DIS,2026-06-09,242.17
DIS,2026-06-10,242.94
DIS,2026-06-11,247.71
DIS,2026-06-12,254.42
DIS,2026-06-15,257.09
DIS,2026-06-16,259.04
DIS,2026-06-17,258.26
DIS,2026-06-18,256.36
DIS,2026-06-19,250.38
DIS,2026-06-22,260.01
DIS,2026-06-23,257.90
DIS,2026-06-24,247.62
DIS,2026-06-25,249.04
DIS,2026-06-26,249.01
DIS,2026-06-29,250.01
DIS,2026-06-30,258.97
DIS,2026-07-01,258.58
DIS,2026-07-02,257.40
DIS,2026-07-03,253.81
DIS,2026-07-06,253.84
DIS,2026-07-07,251.82
DIS,2026-07-08,252.97
DIS,2026-07-09,268.48
DIS,2026-07-10,270.69
DIS,2026-07-13,266.33
DIS,2026-07-14,276.48
DIS,2026-07-15,281.28
DIS,2026-07-16,285.91
DIS,2026-07-17,290.05
DIS,2026-07-20,294.84
DIS,2026-07-21,298.88
DIS,2026-07-22,307.25
DIS,2026-07-23,313.44
DIS,2026-07-24,321.84
DIS,2026-07-27,318.88
DIS,2026-07-28,319.05
DIS,2026-07-29,314.71
DIS,2026-07-30,320.75
DIS,2026-07-31,326.12
DIS,2026-08-03,323.35
DIS,2026-08-04,327.21
DIS,2026-08-05,344.12
DIS,2026-08-06,352.60
DIS,2026-08-07,345.14
DIS,2026-08-10,344.72
DIS,2026-08-11,349.18
DIS,2026-08-12,349.13
DIS,2026-08-13,351.96
DIS,2026-08-14,360.25
DIS,2026-08-17,362.76
DIS,2026-08-18,355.21
DIS,2026-08-19,360.36
DIS,2026-08-20,359.88
DIS,2026-08-21,360.88
DIS,2026-08-24,357.11
DIS,2026-08-25,347.69
DIS,2026-08-26,339.45
DIS,2026-08-27,337.31
DIS,2026-08-28,330.47
DIS,2026-08-31,313.19
DIS,2026-09-01,320.37
DIS,2026-09-02,313.30
DIS,2026-09-03,309.06
DIS,2026-09-04,312.43
GOOGL,2025-06-02,169.86
GOOGL,2025-06-03,172.17
GOOGL,2025-06-04,170.69
GOOGL,2025-06-05,171.84
GOOGL,2025-06-06,172.32
GOOGL,2025-06-09,172.45
GOOGL,2025-06-10,166.45
GOOGL,2025-06-11,161.81
GOOGL,2025-06-12,161.80
GOOGL,2025-06-13,166.37
GOOGL,2025-06-16,164.73
GOOGL,2025-06-17,166.57
GOOGL,2025-06-18,167.22
GOOGL,2025-06-19,168.92
GOOGL,2025-06-20,172.32
GOOGL,2025-06-23,167.42
GOOGL,2025-06-24,168.44
GOOGL,2025-06-25,167.99
GOOGL,2025-06-26,167.10
GOOGL,2025-06-27,164.44
GOOGL,2025-06-30,162.05
GOOGL,2025-07-01,158.93
GOOGL,2025-07-02,155.65
GOOGL,2025-07-03,163.38
GOOGL,2025-07-04,168.92
GOOGL,2025-07-07,169.08
GOOGL,2025-07-08,171.65
GOOGL,2025-07-09,168.52
GOOGL,2025-07-10,159.52
GOOGL,2025-07-11,153.97
GOOGL,2025-07-14,154.52
GOOGL,2025-07-15,158.97
GOOGL,2025-07-16,158.96
GOOGL,2025-07-17,155.98
GOOGL,2025-07-18,155.37
GOOGL,2025-07-21,152.47
GOOGL,2025-07-22,148.44
GOOGL,2025-07-23,147.88
GOOGL,2025-07-24,146.84
GOOGL,2025-07-25,144.63
GOOGL,2025-07-28,142.25
GOOGL,2025-07-29,139.78
GOOGL,2025-07-30,140.53
GOOGL,2025-07-31,144.45
GOOGL,2025-08-01,143.97
GOOGL,2025-08-04,150.35
GOOGL,2025-08-05,145.73
GOOGL,2025-08-06,146.62
GOOGL,2025-08-07,143.43
GOOGL,2025-08-08,143.09
GOOGL,2025-08-11,143.48
GOOGL,2025-08-12,145.15
GOOGL,2025-08-13,148.46
GOOGL,2025-08-14,146.97
GOOGL,2025-08-15,143.52
GOOGL,2025-08-18,143.11
GOOGL,2025-08-19,144.04
GOOGL,2025-08-20,142.19
GOOGL,2025-08-21,144.77
GOOGL,2025-08-22,149.63
GOOGL,2025-08-25,145.60
GOOGL,2025-08-26,146.74
GOOGL,2025-08-27,149.76
GOOGL,2025-08-28,144.27
GOOGL,2025-08-29,144.96
GOOGL,2025-09-01,144.43
GOOGL,2025-09-02,140.53
GOOGL,2025-09-03,144.25
GOOGL,2025-09-04,144.97
GOOGL,2025-09-05,143.73
GOOGL,2025-09-08,145.08
GOOGL,2025-09-09,147.01
GOOGL,2025-09-10,149.33
GOOGL,2025-09-11,151.13
GOOGL,2025-09-12,152.45
GOOGL,2025-09-15,149.07
GOOGL,2025-09-16,147.96
GOOGL,2025-09-17,148.44
GOOGL,2025-09-18,140.55
GOOGL,2025-09-19,146.50
GOOGL,2025-09-22,145.53
GOOGL,2025-09-23,142.65
GOOGL,2025-09-24,137.70
GOOGL,2025-09-25,138.47
GOOGL,2025-09-26,138.67
GOOGL,2025-09-29,137.19
GOOGL,2025-09-30,136.19
GOOGL,2025-10-01,133.93
GOOGL,2025-10-02,132.08
GOOGL,2025-10-03,131.93
GOOGL,2025-10-06,130.37
GOOGL,2025-10-07,132.20
GOOGL,2025-10-08,131.93
GOOGL,2025-10-09,132.37
GOOGL,2025-10-10,133.52
GOOGL,2025-10-13,136.93
GOOGL,2025-10-14,138.64
GOOGL,2025-10-15,139.37
GOOGL,2025-10-16,139.03
GOOGL,2025-10-17,136.95
GOOGL,2025-10-20,136.14
GOOGL,2025-10-21,138.06
GOOGL,2025-10-22,138.77
GOOGL,2025-10-23,137.83
GOOGL,2025-10-24,134.36
GOOGL,2025-10-27,130.45
GOOGL,2025-10-28,131.37
GOOGL,2025-10-29,134.10
GOOGL,2025-10-30,135.18
GOOGL,2025-10-31,131.66
GOOGL,2025-11-03,131.22
GOOGL,2025-11-04,131.89
GOOGL,2025-11-05,129.63
GOOGL,2025-11-06,130.60
GOOGL,2025-11-07,130.19
GOOGL,2025-11-10,128.17
GOOGL,2025-11-11,125.17
GOOGL,2025-11-12,127.25
GOOGL,2025-11-13,128.23
GOOGL,2025-11-14,126.11
GOOGL,2025-11-17,123.71
GOOGL,2025-11-18,125.95
GOOGL,2025-11-19,127.51
GOOGL,2025-11-20,126.85
GOOGL,2025-11-21,130.89
GOOGL,2025-11-24,130.25
GOOGL,2025-11-25,127.67
GOOGL,2025-11-26,130.49
GOOGL,2025-11-27,130.11
GOOGL,2025-11-28,131.08
GOOGL,2025-12-01,131.28
GOOGL,2025-12-02,128.82
GOOGL,2025-12-03,125.94
GOOGL,2025-12-04,125.56
GOOGL,2025-12-05,129.09
GOOGL,2025-12-08,126.67
GOOGL,2025-12-09,130.12
GOOGL,2025-12-10,130.77
GOOGL,2025-12-11,128.04
GOOGL,2025-12-12,128.81
GOOGL,2025-12-15,130.33
GOOGL,2025-12-16,128.15
GOOGL,2025-12-17,122.93
GOOGL,2025-12-18,123.88
GOOGL,2025-12-19,121.29
GOOGL,2025-12-22,122.43
GOOGL,2025-12-23,117.97
GOOGL,2025-12-24,117.73
GOOGL,2025-12-25,115.97
GOOGL,2025-12-26,112.71
GOOGL,2025-12-29,112.27
GOOGL,2025-12-30,112.73
GOOGL,2025-12-31,111.59
GOOGL,2026-01-01,109.12
GOOGL,2026-01-02,109.65
GOOGL,2026-01-05,106.00
GOOGL,2026-01-06,107.19
GOOGL,2026-01-07,108.29
GOOGL,2026-01-08,111.91
GOOGL,2026-01-09,113.92
GOOGL,2026-01-12,114.79
GOOGL,2026-01-13,115.47
GOOGL,2026-01-14,115.62
GOOGL,2026-01-15,112.73
GOOGL,2026-01-16,116.02
GOOGL,2026-01-19,117.30
GOOGL,2026-01-20,116.74
GOOGL,2026-01-21,114.23
GOOGL,2026-01-22,117.61
